ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
019880.OF,20240329,20231231,833533.BJ,15499.12,728.0,0.16,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,872925.BJ,20088.0,1620.0,0.21,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,430139.BJ,20899.56,1338.0,0.22,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,834599.BJ,51137.66,4838.0,0.53,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,430510.BJ,72766.8,2610.0,0.75,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,605090.SH,92169.0,3300.0,0.95,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,430418.BJ,96399.84,3664.0,1.0,0.01,2024Q1,019880.OF
019880.OF,20240329,20231231,872808.BJ,106045.35,2787.0,1.1,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,834062.BJ,109431.8,15220.0,1.13,0.01,2024Q1,019880.OF
019880.OF,20240329,20231231,831087.BJ,138786.45,11913.0,1.44,0.02,2024Q1,019880.OF
019880.OF,20240329,20231231,833171.BJ,140626.22,25522.0,1.45,0.01,2024Q1,019880.OF
019880.OF,20240329,20231231,834058.BJ,171903.23,7789.0,1.78,0.07,2024Q1,019880.OF
019880.OF,20240329,20231231,000761.SZ,178500.0,50000.0,1.85,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,600546.SH,187357.0,10700.0,1.94,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,601975.SH,196560.0,70200.0,2.03,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,601168.SH,221185.0,15500.0,2.29,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,601225.SH,290371.0,13900.0,3.0,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,000923.SZ,319200.0,19000.0,3.3,0.0,2024Q1,019880.OF
019880.OF,20240329,20231231,1164.HK,366294.12,235000.0,3.79,,2024Q1,019880.OF
019880.OF,20240329,20231231,000975.SZ,381000.0,25400.0,3.94,0.0,2024Q1,019880.OF
