ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019198.OF,20260122,20251231,300750.SZ,3415518.0,9300.0,4.05,0.0
019198.OF,20260122,20251231,603259.SH,1477432.0,16300.0,1.75,0.0
019198.OF,20260122,20251231,300502.SZ,1680432.0,3900.0,1.99,0.0
019198.OF,20260122,20251231,000333.SZ,1391070.0,17800.0,1.65,0.0
019198.OF,20260122,20251231,300308.SZ,1952000.0,3200.0,2.32,0.0
019198.OF,20260122,20251231,601899.SH,2275020.0,66000.0,2.7,0.0
019198.OF,20260122,20251231,601318.SH,2715480.0,39700.0,3.22,0.0
019198.OF,20260122,20251231,600900.SH,1386690.0,51000.0,1.64,0.0
019198.OF,20260122,20251231,600519.SH,3580668.0,2600.0,4.25,0.0
019198.OF,20260122,20251231,600036.SH,1894500.0,45000.0,2.25,0.0
019198.OF,20251028,20250930,300750.SZ,4140600.0,10300.0,4.41,0.0
019198.OF,20251028,20250930,000333.SZ,1322412.0,18200.0,1.41,0.0
019198.OF,20251028,20250930,002475.SZ,1474932.0,22800.0,1.57,0.0
019198.OF,20251028,20250930,300059.SZ,1448208.0,53400.0,1.54,0.0
019198.OF,20251028,20250930,601899.SH,1954816.0,66400.0,2.08,0.0
019198.OF,20251028,20250930,601318.SH,2303598.0,41800.0,2.45,0.0
019198.OF,20251028,20250930,601166.SH,1393470.0,70200.0,1.48,0.0
019198.OF,20251028,20250930,600519.SH,3609975.0,2500.0,3.84,0.0
019198.OF,20251028,20250930,600276.SH,1473930.0,20600.0,1.57,0.0
019198.OF,20251028,20250930,600036.SH,2117484.0,52400.0,2.25,0.0
019198.OF,20250830,20250630,300654.SZ,19912.0,1900.0,0.04,0.0
019198.OF,20250830,20250630,002517.SZ,38620.0,2000.0,0.07,0.0
019198.OF,20250830,20250630,601636.SH,42084.0,8400.0,0.08,0.0
019198.OF,20250830,20250630,001914.SZ,43295.0,3500.0,0.08,0.0
019198.OF,20250830,20250630,002966.SZ,47412.0,5400.0,0.09,0.0
019198.OF,20250830,20250630,601233.SH,54060.0,5100.0,0.1,0.0
019198.OF,20250830,20250630,600755.SH,55660.0,9200.0,0.11,0.0
019198.OF,20250830,20250630,688331.SH,60500.0,1000.0,0.12,0.0
019198.OF,20250830,20250630,601179.SH,63242.0,10300.0,0.12,0.0
019198.OF,20250830,20250630,688220.SH,322126.2,4114.0,0.62,0.0
019198.OF,20250830,20250630,002938.SZ,326706.0,10200.0,0.63,0.0
019198.OF,20250830,20250630,601816.SH,339250.0,59000.0,0.66,0.0
019198.OF,20250830,20250630,000538.SZ,340319.0,6100.0,0.66,0.0
019198.OF,20250830,20250630,600160.SH,344160.0,12000.0,0.67,0.0
019198.OF,20250830,20250630,300015.SZ,346944.0,27800.0,0.67,0.0
019198.OF,20250830,20250630,688213.SH,357770.0,3500.0,0.69,0.0
019198.OF,20250830,20250630,601211.SH,358292.0,18700.0,0.69,0.0
019198.OF,20250830,20250630,601169.SH,359941.0,52700.0,0.7,0.0
019198.OF,20250830,20250630,601058.SH,364736.0,27800.0,0.71,0.0
019198.OF,20250830,20250630,300274.SZ,365958.0,5400.0,0.71,0.0
019198.OF,20250830,20250630,002463.SZ,366188.0,8600.0,0.71,0.0
019198.OF,20250830,20250630,300124.SZ,368049.0,5700.0,0.71,0.0
019198.OF,20250830,20250630,002736.SZ,382464.0,33200.0,0.74,0.0
019198.OF,20250830,20250630,600016.SH,387125.0,81500.0,0.75,0.0
019198.OF,20250830,20250630,600183.SH,400995.0,13300.0,0.78,0.0
019198.OF,20250830,20250630,601989.SH,407392.0,87800.0,0.79,0.0
019198.OF,20250830,20250630,688041.SH,411295.19,2911.0,0.8,0.0
019198.OF,20250830,20250630,603319.SH,63756.0,1800.0,0.12,0.0
019198.OF,20250830,20250630,600132.SH,66120.0,1200.0,0.13,0.0
019198.OF,20250830,20250630,600027.SH,66734.0,12200.0,0.13,0.0
019198.OF,20250830,20250630,603233.SH,66830.0,4100.0,0.13,0.0
019198.OF,20250830,20250630,600801.SH,68672.0,5800.0,0.13,0.0
019198.OF,20250830,20250630,603156.SH,69828.0,3300.0,0.14,0.0
019198.OF,20250830,20250630,688981.SH,414399.0,4700.0,0.8,0.0
019198.OF,20250830,20250630,002475.SZ,426687.0,12300.0,0.83,0.0
019198.OF,20250830,20250630,600989.SH,429324.0,26600.0,0.83,0.0
019198.OF,20250830,20250630,002311.SZ,451143.0,7700.0,0.87,0.0
019198.OF,20250830,20250630,600150.SH,452306.0,13900.0,0.88,0.0
019198.OF,20250830,20250630,002916.SZ,463583.0,4300.0,0.9,0.0
019198.OF,20250830,20250630,002001.SZ,465813.0,21900.0,0.9,0.0
019198.OF,20250830,20250630,600030.SH,480588.0,17400.0,0.93,0.0
019198.OF,20250830,20250630,000651.SZ,534548.0,11900.0,1.04,0.0
019198.OF,20250830,20250630,601229.SH,553842.0,52200.0,1.07,0.0
019198.OF,20250830,20250630,000166.SZ,564248.0,112400.0,1.09,0.0
019198.OF,20250830,20250630,002384.SZ,566550.0,15000.0,1.1,0.0
019198.OF,20250830,20250630,601658.SH,572162.0,104600.0,1.11,0.0
019198.OF,20250830,20250630,603259.SH,584220.0,8400.0,1.13,0.0
019198.OF,20250830,20250630,601628.SH,584898.0,14200.0,1.13,0.0
019198.OF,20250830,20250630,601668.SH,604696.0,104800.0,1.17,0.0
019198.OF,20250830,20250630,600276.SH,607230.0,11700.0,1.18,0.0
019198.OF,20250830,20250630,600809.SH,617365.0,3500.0,1.2,0.0
019198.OF,20250830,20250630,600926.SH,622340.0,37000.0,1.21,0.0
019198.OF,20250830,20250630,600919.SH,641178.0,53700.0,1.24,0.0
019198.OF,20250830,20250630,000858.SZ,642060.0,5400.0,1.25,0.0
019198.OF,20250830,20250630,688256.SH,661650.0,1100.0,1.28,0.0
019198.OF,20250830,20250630,601939.SH,674960.0,71500.0,1.31,0.0
019198.OF,20250830,20250630,300476.SZ,752528.0,5600.0,1.46,0.0
019198.OF,20250830,20250630,002594.SZ,763393.0,2300.0,1.48,0.0
019198.OF,20250830,20250630,300059.SZ,767916.0,33200.0,1.49,0.0
019198.OF,20250830,20250630,301308.SZ,69992.0,800.0,0.14,0.0
019198.OF,20250830,20250630,002244.SZ,72150.0,7400.0,0.14,0.0
019198.OF,20250830,20250630,300296.SZ,72590.0,11900.0,0.14,0.0
019198.OF,20250830,20250630,300763.SZ,74607.0,1300.0,0.14,0.0
019198.OF,20250830,20250630,002459.SZ,75848.0,7600.0,0.15,0.0
019198.OF,20250830,20250630,601898.SH,79862.0,7300.0,0.15,0.0
019198.OF,20250830,20250630,000895.SZ,80553.0,3300.0,0.16,0.0
019198.OF,20250830,20250630,002126.SZ,87408.0,3600.0,0.17,0.0
019198.OF,20250830,20250630,002497.SZ,93480.0,8200.0,0.18,0.0
019198.OF,20250830,20250630,600642.SH,93740.0,10900.0,0.18,0.0
019198.OF,20250830,20250630,300454.SZ,94180.0,1000.0,0.18,0.0
019198.OF,20250830,20250630,002487.SZ,98700.0,3000.0,0.19,0.0
019198.OF,20250830,20250630,000050.SZ,100536.0,11800.0,0.19,0.0
019198.OF,20250830,20250630,600378.SH,105573.0,3900.0,0.2,0.0
019198.OF,20250830,20250630,002984.SZ,108750.0,5800.0,0.21,0.0
019198.OF,20250830,20250630,300017.SZ,109344.0,10200.0,0.21,0.0
019198.OF,20250830,20250630,301498.SZ,109370.0,1000.0,0.21,0.0
019198.OF,20250830,20250630,000708.SZ,111720.0,9500.0,0.22,0.0
019198.OF,20250830,20250630,600583.SH,112476.0,20600.0,0.22,0.0
019198.OF,20250830,20250630,601838.SH,112560.0,5600.0,0.22,0.0
019198.OF,20250830,20250630,688116.SH,114425.0,2500.0,0.22,0.0
019198.OF,20250830,20250630,688525.SH,114580.0,1700.0,0.22,0.0
019198.OF,20250830,20250630,601021.SH,116865.0,2100.0,0.23,0.0
019198.OF,20250830,20250630,600004.SH,117390.0,12900.0,0.23,0.0
019198.OF,20250830,20250630,600011.SH,120666.0,16900.0,0.23,0.0
019198.OF,20250830,20250630,600380.SH,122433.0,11100.0,0.24,0.0
019198.OF,20250830,20250630,603369.SH,124576.0,3200.0,0.24,0.0
019198.OF,20250830,20250630,600598.SH,126896.0,8800.0,0.25,0.0
019198.OF,20250830,20250630,688361.SH,134114.67,1593.0,0.26,0.0
019198.OF,20250830,20250630,688278.SH,137009.0,1900.0,0.27,0.0
019198.OF,20250830,20250630,688536.SH,138720.0,1000.0,0.27,0.0
019198.OF,20250830,20250630,600998.SH,140322.0,27300.0,0.27,0.0
019198.OF,20250830,20250630,300014.SZ,142011.0,3100.0,0.28,0.0
019198.OF,20250830,20250630,000975.SZ,143944.0,7600.0,0.28,0.0
019198.OF,20250830,20250630,002318.SZ,152035.0,6500.0,0.29,0.0
019198.OF,20250830,20250630,601727.SH,155190.0,21000.0,0.3,0.0
019198.OF,20250830,20250630,601117.SH,155701.0,20300.0,0.3,0.0
019198.OF,20250830,20250630,603195.SH,162120.0,3360.0,0.31,0.0
019198.OF,20250830,20250630,600299.SH,162120.0,16800.0,0.31,0.0
019198.OF,20250830,20250630,605117.SH,162192.8,3080.0,0.31,0.0
019198.OF,20250830,20250630,688235.SH,163548.0,700.0,0.32,0.0
019198.OF,20250830,20250630,601818.SH,163925.0,39500.0,0.32,0.0
019198.OF,20250830,20250630,600547.SH,166036.0,5200.0,0.32,0.0
019198.OF,20250830,20250630,601916.SH,173229.0,51100.0,0.34,0.0
019198.OF,20250830,20250630,600704.SH,173383.0,32900.0,0.34,0.0
019198.OF,20250830,20250630,000039.SZ,173706.0,22100.0,0.34,0.0
019198.OF,20250830,20250630,600803.SH,175770.0,9300.0,0.34,0.0
019198.OF,20250830,20250630,000951.SZ,175800.0,10000.0,0.34,0.0
019198.OF,20250830,20250630,603606.SH,175814.0,3400.0,0.34,0.0
019198.OF,20250830,20250630,600332.SH,176612.0,6700.0,0.34,0.0
019198.OF,20250830,20250630,601006.SH,176880.0,26800.0,0.34,0.0
019198.OF,20250830,20250630,603786.SH,177312.0,3200.0,0.34,0.0
019198.OF,20250830,20250630,002027.SZ,189070.0,25900.0,0.37,0.0
019198.OF,20250830,20250630,301165.SZ,189296.8,3080.0,0.37,0.0
019198.OF,20250830,20250630,601607.SH,191316.0,10700.0,0.37,0.0
