ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
020151.OF,20240829,20240630,600847.SH,23495.0,3700.0,0.1,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,300743.SZ,27080.0,2000.0,0.11,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,301283.SZ,28370.0,1000.0,0.12,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,603137.SH,32844.0,3220.0,0.14,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,603656.SH,43440.0,4000.0,0.18,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,300254.SZ,78600.0,10000.0,0.33,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,301355.SZ,95900.0,10000.0,0.4,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,600834.SH,98100.0,15000.0,0.41,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,300584.SZ,98995.0,6500.0,0.42,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,003002.SZ,105312.0,9600.0,0.44,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,002743.SZ,108117.0,29300.0,0.45,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,002674.SZ,108332.0,10600.0,0.45,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,603151.SH,115400.0,10000.0,0.48,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,002725.SZ,119548.0,14300.0,0.5,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,300517.SZ,119980.0,14000.0,0.5,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,002186.SZ,119980.0,14000.0,0.5,0.0,2024Q3,020151.OF
020151.OF,20240829,20240630,603036.SH,120345.0,11300.0,0.5,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603016.SH,123680.0,8000.0,0.52,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,301359.SZ,124440.0,5100.0,0.52,0.02,2024Q3,020151.OF
020151.OF,20240829,20240630,002682.SZ,124600.0,35000.0,0.52,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,301045.SZ,129608.0,6800.0,0.54,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603079.SH,130520.0,13000.0,0.55,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,300915.SZ,130700.0,5000.0,0.55,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603790.SH,132480.0,13800.0,0.56,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,002811.SZ,133200.0,20000.0,0.56,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603955.SH,134160.0,15600.0,0.56,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603192.SH,135643.0,10100.0,0.57,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,603958.SH,138890.0,17000.0,0.58,0.01,2024Q3,020151.OF
020151.OF,20240829,20240630,001222.SZ,139650.0,11400.0,0.59,0.01,2024Q3,020151.OF
