ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019199.OF,20260122,20251231,300762.SZ,2008976.0,48200.0,4.38,0.01
019199.OF,20260122,20251231,300395.SZ,2106300.0,21000.0,4.6,0.0
019199.OF,20260122,20251231,002625.SZ,2930476.0,60100.0,6.39,0.0
019199.OF,20260122,20251231,002465.SZ,3077550.0,195400.0,6.71,0.01
019199.OF,20260122,20251231,002414.SZ,1760400.0,120000.0,3.84,0.0
019199.OF,20260122,20251231,688629.SH,1701020.0,17000.0,3.71,0.01
019199.OF,20260122,20251231,688636.SH,1938638.52,45253.0,4.23,0.03
019199.OF,20260122,20251231,688002.SH,3326400.0,33000.0,7.26,0.01
019199.OF,20260122,20251231,600760.SH,2004555.0,35700.0,4.37,0.0
019199.OF,20260122,20251231,600150.SH,2960140.0,89000.0,6.46,0.0
019199.OF,20251028,20250930,300762.SZ,2007990.0,81000.0,3.21,0.01
019199.OF,20251028,20250930,300474.SZ,4120950.0,49800.0,6.59,0.01
019199.OF,20251028,20250930,002625.SZ,4016000.0,80000.0,6.42,0.0
019199.OF,20251028,20250930,302132.SZ,4237050.0,47000.0,6.77,0.01
019199.OF,20251028,20250930,002465.SZ,3856314.0,294600.0,6.16,0.01
019199.OF,20251028,20250930,002414.SZ,2815800.0,228000.0,4.5,0.01
019199.OF,20251028,20250930,688629.SH,1968000.0,20000.0,3.15,0.01
019199.OF,20251028,20250930,688002.SH,4425802.92,50043.0,7.07,0.01
019199.OF,20251028,20250930,600435.SH,2066420.0,138500.0,3.3,0.01
019199.OF,20251028,20250930,600685.SH,2003468.94,73146.0,3.2,0.01
019199.OF,20250830,20250630,688788.SH,381070.48,8344.0,0.98,0.01
019199.OF,20250830,20250630,301592.SZ,385138.0,2600.0,0.99,0.01
019199.OF,20250830,20250630,300527.SZ,459239.0,50300.0,1.19,0.01
019199.OF,20250830,20250630,600184.SH,488168.0,27800.0,1.26,0.01
019199.OF,20250830,20250630,300810.SZ,508491.0,11100.0,1.31,0.01
019199.OF,20250830,20250630,601606.SH,581000.0,20000.0,1.5,0.0
019199.OF,20250830,20250630,300252.SZ,588924.0,51300.0,1.52,0.01
019199.OF,20250830,20250630,002149.SZ,599470.0,30200.0,1.55,0.01
019199.OF,20250830,20250630,300726.SZ,689975.0,19300.0,1.78,0.01
019199.OF,20250830,20250630,688776.SH,759456.0,7200.0,1.96,0.01
019199.OF,20250830,20250630,002446.SZ,763830.0,103500.0,1.97,0.01
019199.OF,20250830,20250630,605123.SH,779000.0,10000.0,2.01,0.01
019199.OF,20250830,20250630,688543.SH,782470.0,13000.0,2.02,0.01
019199.OF,20250830,20250630,688510.SH,828866.22,34279.0,2.14,0.01
019199.OF,20250830,20250630,688522.SH,862237.48,16834.0,2.23,0.01
019199.OF,20250830,20250630,688552.SH,886760.29,22219.0,2.29,0.03
019199.OF,20250830,20250630,301050.SZ,970060.0,18200.0,2.5,0.01
019199.OF,20250830,20250630,300101.SZ,1011561.0,44700.0,2.61,0.01
019199.OF,20250830,20250630,600764.SH,1088000.0,32000.0,2.81,0.0
