ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
015731.OF,20240329,20231231,301456.SZ,12368.73,407.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301566.SZ,12752.64,576.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301507.SZ,13488.35,851.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301510.SZ,13863.96,396.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,601083.SH,13981.41,1263.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301393.SZ,15436.2,260.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,601096.SH,15907.08,3918.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688612.SH,16023.34,422.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301509.SZ,16553.18,266.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301381.SZ,16952.99,571.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,300904.SZ,18705.12,304.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688591.SH,19081.62,681.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688627.SH,19473.84,222.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301558.SZ,19537.2,1458.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301371.SZ,21195.12,564.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301498.SZ,21500.74,554.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688652.SH,21736.0,416.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301486.SZ,22774.5,482.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301559.SZ,23985.6,1315.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688582.SH,25058.16,648.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688702.SH,26450.82,549.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301348.SZ,27321.41,613.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688549.SH,34738.46,4294.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301487.SZ,35512.32,867.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301526.SZ,43267.35,9723.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,603296.SH,46105.75,593.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688548.SH,51612.0,4048.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,688563.SH,90795.49,1501.0,0.0,0.0,2024Q1,015731.OF
015731.OF,20240329,20231231,301039.SZ,12850600.0,1370000.0,0.7,0.19,2024Q1,015731.OF
015731.OF,20240329,20231231,002271.SZ,13440000.0,700000.0,0.73,0.04,2024Q1,015731.OF
015731.OF,20240329,20231231,600183.SH,18310000.0,1000000.0,1.0,0.04,2024Q1,015731.OF
