ts_code,name,invest_type,category,fund_scale,scale_status,return_3m,return_6m,return_1y,quality_score,percentile_6m,percentile_1y,stock_ratio_4q_avg,is_core,is_watch,is_backup
019353.OF,招商精选企业C,混合型,混合型-偏股,11.912038081333732,preferred,-3.09,-1.75,10.03,73.6,42.7366807205826,83.1611174894757,,False,True,False
019352.OF,招商精选企业A,混合型,混合型-偏股,7.642905686211,preferred,-3.05,-1.68,10.17,74.0,43.57991567650441,83.5820895522388,,False,True,False
019032.OF,易方达环保主题C,灵活配置型,混合型-偏股,5.641906756297782,preferred,3.09,9.87,17.14,78.3,97.88583509513742,94.08033826638476,71.9175,False,True,False
019360.OF,汇添富积极优选三年定开,混合型,混合型-偏股,10.017360554759204,preferred,8.68,11.98,26.97,82.2,99.08010732081256,99.17719096823572,,False,True,False
019888.OF,中欧周期优选A,混合型,混合型-偏股,5.418321439795785,preferred,0.18,-2.87,14.67,70.8,33.0394787274818,92.70952927669346,,False,True,False
019889.OF,中欧周期优选C,混合型,混合型-偏股,10.242826379415217,preferred,0.15,-2.94,14.53,70.8,32.541203526255266,92.55644852659778,,False,True,False
019776.OF,鹏华产业精选C,灵活配置型,混合型-偏股,4.877975443852809,watch,-1.8,-3.27,11.54,77.0,28.96405919661733,84.56659619450318,69.41999999999999,False,True,False
019978.OF,融通动力先锋C,混合型,混合型-偏股,26.114785188368256,preferred,-1.25,-0.06,8.76,71.4,66.11728631659639,79.37236892460773,,False,True,False
019838.OF,民生加银品牌蓝筹C,灵活配置型,混合型-偏股,13.090923877648606,preferred,6.66,6.03,21.47,86.1,95.13742071881607,97.0401691331924,202.9525,False,True,False
019965.OF,易方达养老目标日期2050五年持有Y,混合型,混合型-偏股,2.533028243202513,watch,1.44,1.86,9.21,71.2,86.39325412035262,80.86490623804056,,False,True,False
019966.OF,易方达汇裕积极养老目标五年持有Y,混合型,混合型-偏股,15.18972866492309,preferred,2.02,1.95,10.37,72.3,86.85320045994634,84.15614236509758,,False,True,False
018376.OF,金信景气优选C,混合型,混合型-偏股,6.75333581240895,preferred,1.62,-4.42,33.7,85.8,23.514756611728625,99.78951396861844,,False,True,False
018375.OF,金信景气优选A,混合型,混合型-偏股,32.0900853865657,preferred,1.64,-4.37,33.8,86.0,23.821387504791105,99.82778415614236,,False,True,False
019125.OF,博道红利智航C,股票型,主动股票型,7.45482202180919,preferred,0.85,3.19,7.17,70.5,86.50519031141867,62.28373702422145,,False,True,False
019717.OF,南方中小盘成长C,股票型,主动股票型,6.495397976144084,preferred,-0.05,2.14,9.77,77.1,82.00692041522491,74.74048442906575,,False,True,False
019879.OF,万家周期驱动A,股票型,主动股票型,12.047288509214413,preferred,4.06,7.36,25.64,85.0,98.0968858131488,98.78892733564014,,False,True,False
019880.OF,万家周期驱动C,股票型,主动股票型,8.219639405686383,preferred,4.02,7.3,25.52,84.8,97.92387543252596,98.6159169550173,,False,True,False
018231.OF,易方达全球优质企业美元现汇A,混合型,混合型-偏股,14.676224752006396,preferred,2.64,6.56,15.86,83.2,96.68455346876198,94.48909299655568,,False,True,False
019124.OF,博道红利智航A,股票型,主动股票型,4.303564966296473,watch,0.87,3.24,7.25,70.9,87.19723183391004,62.629757785467135,,False,True,False
018229.OF,易方达全球优质企业A,混合型,混合型-偏股,5.530400373085076,preferred,1.96,5.03,13.36,78.9,95.1130701418168,90.89169536930731,,False,True,False
018230.OF,易方达全球优质企业C,混合型,混合型-偏股,8.461519483489248,preferred,1.93,4.97,13.25,78.6,95.01724798773476,90.71947952544969,,False,True,False
018232.OF,易方达全球优质企业美元现汇C,混合型,混合型-偏股,2.422875097563945,watch,2.59,6.51,15.76,83.1,96.62706017631275,94.41255262150786,,False,True,False
019401.OF,交银瑞元三年定开,混合型,混合型-偏股,15.368314558129494,preferred,8.12,7.27,14.86,82.8,97.25948639325412,93.03482587064676,,False,True,False
019811.OF,华夏养老2055五年Y,混合型,混合型-偏股,16.750612408087083,preferred,1.0,1.02,9.2,73.9,80.91222690686087,80.82663605051665,,False,True,False
019277.OF,长城国企优选A,混合型,混合型-偏股,6.053820805865905,preferred,3.02,4.49,16.58,89.3,94.19317746262936,95.17795637198624,,False,True,False
019766.OF,国寿安保优选国企C,股票型,主动股票型,67.17477219776046,normal,-4.8,-1.82,16.77,74.0,55.70934256055363,92.04152249134948,,False,True,False
019765.OF,国寿安保优选国企A,股票型,主动股票型,37.020006498660166,preferred,-4.76,-1.76,16.89,74.3,56.40138408304498,92.21453287197232,,False,True,False
019278.OF,长城国企优选C,混合型,混合型-偏股,5.805569558398734,preferred,3.35,4.79,16.88,89.7,94.51897278650824,95.4267125908917,,False,True,False
019636.OF,富国研究精选D,灵活配置型,混合型-偏股,12.190214632861968,preferred,-3.21,1.23,9.73,73.8,77.58985200845666,78.64693446088795,74.25750000000001,False,True,False
018305.OF,华夏聚源优选三个月持有C,混合型,混合型-偏股,28.84171771635292,preferred,-0.65,0.92,7.28,70.8,80.10732081257187,74.55032529659395,,False,True,False
018304.OF,华夏聚源优选三个月持有A,混合型,混合型-偏股,12.47267172854568,preferred,-0.62,0.97,7.37,71.1,80.54810272134918,74.83735170302334,,False,True,False
019016.OF,中欧国企红利C,混合型,混合型-偏股,14.845740802808248,preferred,1.07,3.97,6.37,70.3,93.29244921425833,70.85725220053578,,False,True,False
019015.OF,中欧国企红利A,混合型,混合型-偏股,12.949604436399143,preferred,1.12,4.05,6.5,70.9,93.42660022997316,71.64179104477613,,False,True,False
017836.OF,信澳匠心回报C,混合型,混合型-偏股,16.325753617394028,preferred,4.29,4.0,17.02,84.2,93.36910693752397,95.50325296593954,,False,True,False
018401.OF,嘉实成长驱动A,混合型,混合型-偏股,1.7841020328576158,watch,-0.77,-0.4,12.1,70.1,59.888846301264856,88.38499808649063,,False,True,False
019578.OF,摩根全球天然资源C,混合型,混合型-偏股,10.762784328204935,preferred,2.02,5.83,15.59,80.8,95.9563050977386,94.18293149636432,,False,True,False
017835.OF,信澳匠心回报A,混合型,混合型-偏股,1.695831916489588,watch,4.33,4.07,17.16,84.5,93.48409352242238,95.59892843474933,,False,True,False
019338.OF,创金合信启富优选A,股票型,主动股票型,23.789142351590005,preferred,-1.09,0.44,10.47,75.9,73.70242214532871,78.54671280276817,,False,True,False
019339.OF,创金合信启富优选C,股票型,主动股票型,14.615894350420431,preferred,-1.12,0.39,10.37,75.5,73.35640138408304,78.20069204152249,,False,True,False
019484.OF,大摩品质生活精选C,股票型,主动股票型,138.14826093814932,watch,0.88,4.09,11.55,79.2,90.48442906574394,81.31487889273356,,False,True,False
019207.OF,大成正向回报C,灵活配置型,混合型-偏股,8.846458460010181,preferred,5.31,4.56,33.73,87.3,91.9661733615222,99.78858350951374,66.25750000000001,False,True,False
018917.OF,华夏专精特新C,混合型,混合型-偏股,24.68668238979499,preferred,1.96,-0.48,13.62,74.2,58.25986968187045,91.29353233830844,,False,True,False
018916.OF,华夏专精特新A,混合型,混合型-偏股,1.7900629337237444,watch,2.0,-0.41,13.76,74.6,59.6780375622844,91.61882893226176,,False,True,False
019272.OF,长城量化小盘C,股票型,主动股票型,5.641870780310943,preferred,-0.62,-2.76,11.12,78.5,47.2318339100346,79.58477508650519,,False,True,False
019197.OF,大成国企改革C,灵活配置型,混合型-偏股,28.89618358678955,preferred,6.2,8.96,29.66,92.8,97.0401691331924,99.15433403805496,229.60999999999999,False,True,False
019213.OF,华富物联世界C,灵活配置型,混合型-偏股,25.16410040251338,preferred,-2.57,-11.59,21.22,76.2,3.8054968287526414,96.61733615221986,71.86500000000001,False,True,False
019157.OF,易方达全球配置美元现汇A,混合型,混合型-偏股,151.36076311306817,watch,4.25,7.81,17.76,90.1,97.5469528555002,95.88595484117872,,False,True,False
019155.OF,易方达全球配置A,混合型,混合型-偏股,9.057282761345355,preferred,3.54,6.22,15.21,86.2,96.3395937140667,93.74282433983927,,False,True,False
019156.OF,易方达全球配置C,混合型,混合型-偏股,7.92475827384028,preferred,3.49,6.14,15.09,85.9,96.32042928325028,93.5897435897436,,False,True,False
019158.OF,易方达全球配置美元现汇C,混合型,混合型-偏股,5.6010262127979855,preferred,4.16,7.7,17.59,89.7,97.43196627060176,95.80941446613087,,False,True,False
019184.OF,大成趋势回报C,灵活配置型,混合型-偏股,29.7559873082007,preferred,2.72,8.41,17.04,93.8,96.40591966173362,93.86892177589851,221.14,False,True,False
014828.OF,汇泉启元未来C,混合型,混合型-偏股,9.801456451541526,preferred,-0.85,1.05,11.71,73.7,81.0463779225757,87.33256792958286,,False,True,False
014827.OF,汇泉启元未来A,混合型,混合型-偏股,66.92172182675546,normal,-0.81,1.12,11.84,74.1,81.65963970870065,87.67699961729812,,False,True,False
019199.OF,华富国泰民安C,灵活配置型,混合型-平衡,7.474942481674367,preferred,3.08,-2.72,17.93,75.1,31.71247357293869,95.13742071881607,58.22,False,True,False
019206.OF,大成产业升级C,股票型,主动股票型,27.75961171552951,preferred,1.04,4.0,9.99,75.0,89.96539792387543,76.12456747404845,,False,True,False
018039.OF,富国融裕两年持有C,混合型,混合型-偏股,2.54640403,watch,3.73,7.1,21.27,89.2,97.06784208509008,97.74205893608878,,False,True,False
019205.OF,鹏华优质企业C,混合型,混合型-偏股,1.8643455238301208,watch,5.79,8.47,33.37,93.6,98.08355691835952,99.75124378109452,,False,True,False
018504.OF,景顺长城周期优选A,混合型,混合型-偏股,84.83049508143034,normal,1.03,5.27,17.72,79.4,95.32387888079724,95.86681974741676,,False,True,False
018038.OF,富国融裕两年持有A,混合型,混合型-偏股,4.1431614928004405,watch,3.77,7.15,21.37,89.3,97.12533537753929,97.76119402985076,,False,True,False
018505.OF,景顺长城周期优选C,混合型,混合型-偏股,36.81775252072816,preferred,1.02,5.24,17.64,79.3,95.30471444998084,95.82854955989283,,False,True,False
016561.OF,永赢启源C,混合型,混合型-偏股,12.007041418652031,preferred,1.44,1.87,15.97,71.2,86.43158298198543,94.58476846536549,,False,True,False
019183.OF,大成精选增值C,混合型,混合型-偏股,2.7104857617429534,watch,-0.03,2.09,6.27,71.2,87.58144883096972,70.32146957520091,,False,True,False
016560.OF,永赢启源A,混合型,混合型-偏股,19.78954377331881,preferred,1.46,1.92,16.09,71.5,86.64239172096589,94.79525449674703,,False,True,False
019275.OF,浙商汇金转型升级C,灵活配置型,混合型-偏股,3.369403023873345,watch,-0.41,2.19,9.14,77.4,83.93234672304439,76.74418604651163,72.27250000000001,False,True,False
018823.OF,国金智享量化选股A,混合型,混合型-偏股,6.652443313764047,preferred,1.09,-0.19,9.17,73.6,63.35760827903412,80.67355530042097,,False,True,False
019194.OF,融通产业趋势精选C,混合型,混合型-偏股,11.047153492369322,preferred,3.27,5.46,24.73,85.3,95.51552318896128,98.54573287409109,,False,True,False
019030.OF,信澳星耀智选A,混合型,混合型-偏股,6.789149819568642,preferred,0.76,-0.26,11.24,72.7,61.86278267535455,86.20359739762725,,False,True,False
018824.OF,国金智享量化选股C,混合型,混合型-偏股,12.692139958815009,preferred,1.06,-0.25,9.06,73.3,62.0544269835186,80.34825870646767,,False,True,False
019031.OF,信澳星耀智选C,混合型,混合型-偏股,3.3045650908192017,watch,0.72,-0.33,11.11,72.4,60.866232272901485,85.82089552238806,,False,True,False
018919.OF,华夏清洁能源龙头C,混合型,混合型-偏股,3.310204087482087,watch,12.91,15.97,38.98,90.9,99.54005366040629,99.9043245311902,,False,True,False
018918.OF,华夏清洁能源龙头A,混合型,混合型-偏股,27.52921872051347,preferred,12.94,16.04,39.14,91.0,99.55921809122268,99.92345962495216,,False,True,False
018194.OF,建信新材料精选A,股票型,主动股票型,3.0692927418468647,watch,2.03,4.32,18.68,83.8,92.560553633218,93.9446366782007,,False,True,False
018195.OF,建信新材料精选C,股票型,主动股票型,27.101118526948756,preferred,2.0,4.27,18.59,83.6,92.38754325259517,93.59861591695504,,False,True,False
019077.OF,万家颐达C,灵活配置型,混合型-平衡,5.947599937723268,preferred,2.98,2.42,12.16,79.4,84.98942917547568,86.4693446088795,34.9775,False,True,False
018715.OF,平安新鑫优选C,混合型,混合型-偏股,7.684724087836078,preferred,7.92,9.97,13.21,76.0,98.65848984285168,90.62380405663988,,False,True,False
018714.OF,平安新鑫优选A,混合型,混合型-偏股,16.44859803102679,preferred,7.97,10.08,13.38,76.3,98.67765427366808,90.91083046306927,,False,True,False
019065.OF,安信浩盈6个月持有C,混合型,混合型-偏股,35.346045217495075,preferred,0.72,0.83,3.31,70.6,79.18742813338444,52.75545350172216,,False,True,False
018995.OF,景顺长城中国回报C,灵活配置型,混合型-偏股,7.937234850758946,preferred,-1.77,-0.06,9.13,70.1,60.2536997885835,76.53276955602537,81.6025,False,True,False
018963.OF,国泰海通量化选股D,混合型,混合型-偏股,6.480244160856757,preferred,-0.01,-0.81,10.62,70.3,53.16213108470678,84.73019517795638,,False,True,False
017228.OF,易方达汇裕积极养老目标五年持有A,混合型,混合型-偏股,4.326111420235664,watch,2.0,1.91,10.3,72.1,86.58489842851668,83.94565633371603,,False,True,False
017696.OF,易方达养老目标日期2050五年持有A,混合型,混合型-偏股,3.542221916159072,watch,1.43,1.83,9.16,70.9,86.22077424300498,80.63528511289707,,False,True,False
018860.OF,嘉实产业优选C,灵活配置型,混合型-偏股,3.862902724865465,watch,-3.23,-0.04,10.8,76.8,60.46511627906976,82.4524312896406,69.9825,False,True,False
018817.OF,景顺长城中小创C,股票型,主动股票型,4.030007448619745,watch,2.76,4.6,15.59,70.9,93.42560553633218,90.3114186851211,,False,True,False
017132.OF,中银新能源产业A,股票型,主动股票型,15.062151085994588,preferred,9.23,9.2,19.12,72.7,98.78892733564014,94.29065743944636,,False,True,False
017133.OF,中银新能源产业C,股票型,主动股票型,6.321673064338991,preferred,9.2,9.14,19.02,72.4,98.6159169550173,94.11764705882352,,False,True,False
018650.OF,光大国企改革主题C,股票型,主动股票型,77.13200480051883,normal,0.63,0.91,12.53,76.3,76.64359861591696,84.42906574394465,,False,True,False
018350.OF,万家欣优A,混合型,混合型-偏股,63.92719734785627,normal,2.28,0.82,16.75,85.3,79.16826370256803,95.31190202831992,,False,True,False
018356.OF,万家欣优C,混合型,混合型-偏股,27.87274602145988,preferred,2.24,0.76,16.61,85.0,78.70831736297433,95.21622655951016,,False,True,False
018553.OF,景顺长城中小盘C,混合型,混合型-偏股,21.46454974257453,preferred,4.74,7.94,19.55,85.5,97.6619394403986,97.01492537313432,,False,True,False
018656.OF,新华行业周期轮换C,混合型,混合型-偏股,28.958825366659017,preferred,3.68,6.44,33.48,92.6,96.49290916059792,99.77037887485648,,False,True,False
012905.OF,金鹰睿选成长六个月持有A,混合型,混合型-偏股,2.4440904272844577,watch,-0.57,0.79,21.54,86.5,78.84246837868916,97.85686949866054,,False,True,False
012906.OF,金鹰睿选成长六个月持有C,混合型,混合型-偏股,27.98034634979236,preferred,-0.62,0.71,21.39,86.2,78.2483710233806,97.7803291236127,,False,True,False
018440.OF,汇添富量化选股A,混合型,混合型-偏股,4.855014530632295,watch,1.49,1.71,14.48,87.6,85.66500574932925,92.47990815154994,,False,True,False
018441.OF,汇添富量化选股C,混合型,混合型-偏股,6.299885363169963,preferred,1.45,1.65,14.36,87.4,85.39670371789958,92.34596249521624,,False,True,False
018574.OF,兴银丰盈C,灵活配置型,混合型-平衡,5.324541854193774,preferred,3.36,4.5,11.85,74.8,91.5433403805497,85.83509513742071,53.4675,False,True,False
018546.OF,国投瑞银瑞盈C,灵活配置型,混合型-偏股,8.708397567875231,preferred,2.56,5.03,14.91,83.0,93.02325581395348,90.9090909090909,223.14749999999998,False,True,False
018544.OF,国投瑞银美丽中国C,灵活配置型,混合型-偏股,18.321249361015184,preferred,2.87,7.0,16.38,86.5,95.77167019027485,93.02325581395348,222.8425,False,True,False
018460.OF,大成新锐产业C,混合型,混合型-偏股,38.932196921481165,preferred,6.42,9.27,30.75,93.0,98.58183211958604,99.55989284347493,,False,True,False
018294.OF,景顺长城国企价值A,混合型,混合型-偏股,5.843418110931299,preferred,0.49,4.38,12.62,80.8,93.98236872364892,89.32261768082664,,False,True,False
018295.OF,景顺长城国企价值C,混合型,混合型-偏股,2.4919124101877697,watch,0.45,4.31,12.49,80.5,93.88654656956687,89.11213164944508,,False,True,False
017992.OF,华泰柏瑞致远C,混合型,混合型-偏股,18.934355032158496,preferred,-2.77,-1.17,18.63,82.1,48.63932541203526,96.63222349789514,,False,True,False
017991.OF,华泰柏瑞致远A,混合型,混合型-偏股,8.362558129100043,preferred,-2.71,-1.09,18.79,82.2,49.69336910693752,96.76616915422883,,False,True,False
018561.OF,中信保诚多策略C,灵活配置型,混合型-平衡,21.74155626920725,preferred,0.06,2.02,12.45,85.9,82.87526427061312,86.89217758985201,32.945,False,True,False
018325.OF,国泰海通创新成长A,混合型,混合型-偏股,16.551231448332477,preferred,1.3,1.62,20.03,74.7,85.28171713300114,97.32108687332568,,False,True,False
018351.OF,国泰海通周期精选A,混合型,混合型-偏股,26.61203322001312,preferred,2.44,3.14,12.96,77.9,91.146032962821,90.16456180635284,,False,True,False
018326.OF,国泰海通创新成长C,混合型,混合型-偏股,11.47022399303406,preferred,1.27,1.57,19.93,74.6,84.95592180912227,97.2636815920398,,False,True,False
018352.OF,国泰海通周期精选C,混合型,混合型-偏股,282.85989637245234,watch,2.42,3.1,12.86,77.6,91.0885396703718,89.8584003061615,,False,True,False
016973.OF,华夏鑫逸优选18个月持有C,混合型,混合型-偏股,33.72087421962004,preferred,1.55,1.74,10.38,74.5,85.8949789191261,84.17527745885955,,False,True,False
016972.OF,华夏鑫逸优选18个月持有A,混合型,混合型-偏股,15.69811169214999,preferred,1.58,1.78,10.47,74.7,86.04829436565734,84.34749330271718,,False,True,False
017606.OF,华泰柏瑞轮动精选A,混合型,混合型-偏股,6.751178370073813,preferred,0.44,1.93,11.43,83.1,86.75737830586432,86.58629927286644,,False,True,False
017987.OF,易方达国企主题A,混合型,混合型-偏股,5.6834880263820615,preferred,4.91,4.93,14.19,79.2,94.92142583365272,92.19288174512054,,False,True,False
017607.OF,华泰柏瑞轮动精选C,混合型,混合型-偏股,2.9223848403600234,watch,0.41,1.89,11.33,82.8,86.50824070525105,86.37581324148489,,False,True,False
017988.OF,易方达国企主题C,混合型,混合型-偏股,9.762705557919627,preferred,4.87,4.86,14.07,78.9,94.7297815254887,92.03980099502488,,False,True,False
017964.OF,招商匠心优选A,混合型,混合型-偏股,9.565952304089524,preferred,-1.56,1.56,12.87,79.4,84.82177079340744,89.91580558744738,,False,True,False
017965.OF,招商匠心优选C,混合型,混合型-偏股,12.087530955465196,preferred,-1.59,1.49,12.72,79.0,84.45764660789574,89.55223880597015,,False,True,False
018176.OF,富国研究量化精选C,混合型,混合型-偏股,37.69670525698477,preferred,1.51,0.66,13.14,73.7,77.86508240705251,90.52812858783008,,False,True,False
018290.OF,广发龙头优选C,灵活配置型,混合型-偏股,5.5322717472267495,preferred,0.71,1.37,11.79,74.5,78.64693446088795,85.41226215644821,78.98749999999998,False,True,False
018184.OF,万家先进制造A,混合型,混合型-偏股,60.0225295019854,normal,0.74,0.08,17.96,76.5,69.16443081640476,96.09644087256028,,False,True,False
018185.OF,万家先进制造C,混合型,混合型-偏股,16.43100854905778,preferred,0.71,0.02,17.84,76.3,67.91874281333845,95.98163030998852,,False,True,False
017668.OF,鹏华新材料C,混合型,混合型-偏股,3.418872763854905,watch,3.39,3.26,22.26,93.8,91.41433499425068,98.0673555300421,,False,True,False
017667.OF,鹏华新材料A,混合型,混合型-偏股,4.997905481422555,watch,3.43,3.32,22.4,93.9,91.5484860099655,98.105625717566,,False,True,False
017802.OF,汇添富战略精选中小盘市值3年持有C,混合型,混合型-偏股,80.44901826011376,normal,2.5,2.37,13.17,74.5,88.63549252587198,90.54726368159204,,False,True,False
017131.OF,国投瑞银比较优势一年持有C,混合型,混合型-偏股,6.965945283081775,preferred,0.38,1.41,7.06,70.1,83.78689152932158,73.6318407960199,,False,True,False
017801.OF,汇添富战略精选中小盘市值3年持有A,混合型,混合型-偏股,10.165450309712172,preferred,2.53,2.42,13.26,74.6,88.82713683403603,90.73861461921165,,False,True,False
017130.OF,国投瑞银比较优势一年持有A,混合型,混合型-偏股,11.148031344320795,preferred,0.4,1.46,7.14,70.4,84.22767343809889,74.0145426712591,,False,True,False
016449.OF,南方新材料A,股票型,主动股票型,4.904050603170692,watch,4.33,3.93,20.13,76.0,89.61937716262976,95.32871972318338,,False,True,False
016450.OF,南方新材料C,股票型,主动股票型,25.93090501209256,preferred,4.3,3.89,20.03,75.7,89.44636678200692,94.98269896193771,,False,True,False
017532.OF,平安研究优选A,混合型,混合型-偏股,4.640495217292945,watch,2.07,1.66,16.4,78.9,85.45419701034879,95.06314580941446,,False,True,False
017533.OF,平安研究优选C,混合型,混合型-偏股,11.700890176318582,preferred,2.01,1.57,16.21,78.5,84.91759294748947,94.9483352468427,,False,True,False
018147.OF,建信新兴市场优选C,混合型,混合型-偏股,9.85393634473817,preferred,2.64,10.52,21.54,74.6,98.7926408585665,97.83773440489858,,False,True,False
017876.OF,汇添富新能源精选A,混合型,混合型-偏股,1.43204425,watch,4.09,5.36,14.79,74.1,95.40053660406286,92.90088021431303,,False,True,False
017877.OF,汇添富新能源精选C,混合型,混合型-偏股,34.79314863034724,preferred,4.06,5.29,14.65,73.8,95.34304331161364,92.6903941829315,,False,True,False
016333.OF,长城产业臻选C,混合型,混合型-偏股,6.789358735122578,preferred,10.95,8.83,18.09,74.1,98.23687236489076,96.230386528894,,False,True,False
016332.OF,长城产业臻选A,混合型,混合型-偏股,4.835597602594019,watch,11.01,8.94,18.28,74.5,98.31353008815638,96.36433218522772,,False,True,False
017749.OF,国投瑞银景气驱动A,混合型,混合型-偏股,6.240699879511722,preferred,-2.67,-0.8,13.02,75.5,53.238788807972405,90.2793723689246,,False,True,False
012350.OF,万家元贞量化选股A,股票型,主动股票型,7.421658972794495,preferred,3.35,1.88,11.77,78.4,81.31487889273356,81.83391003460207,,False,True,False
012351.OF,万家元贞量化选股C,股票型,主动股票型,11.73144678395588,preferred,3.31,1.82,11.65,78.1,81.14186851211073,81.66089965397923,,False,True,False
017750.OF,国投瑞银景气驱动C,混合型,混合型-偏股,15.1894547340427,preferred,-2.69,-0.85,12.89,75.2,52.568033729398245,89.97321086873326,,False,True,False
008589.OF,大成景润C,灵活配置型,混合型-偏股,32.36191001966509,preferred,1.31,4.23,8.52,86.6,90.9090909090909,72.72727272727273,69.42,False,True,False
017739.OF,大成财富管理2020C,混合型,混合型-偏股,18.962811596377183,preferred,0.23,0.49,3.32,70.3,76.12111920275967,52.85112897053196,,False,True,False
018023.OF,华商上游产业C,股票型,主动股票型,3.000156753526241,watch,2.05,2.38,18.66,78.8,83.21799307958477,93.77162629757784,,False,True,False
016135.OF,嘉实优势成长C,灵活配置型,混合型-偏股,3.2649255722746355,watch,0.72,-0.3,13.76,78.0,56.02536997885835,89.64059196617336,68.2125,False,True,False
018003.OF,南方兴盛先锋C,混合型,混合型-偏股,15.873478734145838,preferred,-1.49,1.97,7.47,70.9,86.91069375239555,75.2391886720245,,False,True,False
017934.OF,国泰海通高端装备C,混合型,混合型-偏股,9.238416068337417,preferred,3.9,1.33,10.99,70.7,83.17362974319663,85.43819364714888,,False,True,False
017933.OF,国泰海通高端装备A,混合型,混合型-偏股,15.377865297522431,preferred,3.92,1.38,11.07,71.0,83.55691835952473,85.70608495981631,,False,True,False
015985.OF,金鹰碳中和C,混合型,混合型-偏股,4.453530007666236,watch,9.19,12.09,24.4,89.3,99.09927175162898,98.46919249904325,,False,True,False
015984.OF,金鹰碳中和A,混合型,混合型-偏股,23.14504696430452,preferred,9.19,12.11,24.47,88.3,99.11843618244538,98.4883275928052,,False,True,False
017979.OF,交银国企改革C,灵活配置型,混合型-偏股,19.2899991275418,preferred,0.88,1.3,13.35,89.1,78.22410147991543,88.58350951374207,67.33999999999999,False,True,False
015369.OF,国泰海通领航成长一年持有C,混合型,混合型-偏股,30.6259797429005,preferred,1.02,1.22,20.92,75.5,82.42621694135684,97.58897818599311,,False,True,False
015368.OF,国泰海通领航成长一年持有A,混合型,混合型-偏股,15.775779274594427,preferred,1.05,1.27,21.01,75.6,82.79034112686854,97.64638346727898,,False,True,False
017995.OF,华宝事件驱动C,混合型,混合型-偏股,1354.9031404873367,watch,0.18,-0.26,13.12,74.6,61.93944039862016,90.45158821278224,,False,True,False
017041.OF,富国碳中和A,混合型,混合型-偏股,8.628433552298818,preferred,13.89,16.4,27.25,74.3,99.5975469528555,99.29200153080753,,False,True,False
016547.OF,大成盛享一年持有A,混合型,混合型-偏股,17.198027298319463,preferred,0.22,1.21,5.88,73.2,82.33039478727481,69.07768848067354,,False,True,False
016548.OF,大成盛享一年持有C,混合型,混合型-偏股,7.322240789571537,preferred,0.18,1.16,5.69,72.2,82.00459946339593,67.9678530424799,,False,True,False
017941.OF,国投瑞银国家安全C,灵活配置型,混合型-偏股,6.40832480293053,preferred,5.45,2.33,22.21,79.6,84.56659619450318,97.25158562367864,79.28750000000001,False,True,False
017598.OF,华夏景气驱动A,混合型,混合型-偏股,5.067524677758484,preferred,-1.48,-1.31,17.57,76.0,47.06784208509007,95.79027937236891,,False,True,False
017716.OF,华宝量化选股C,混合型,混合型-偏股,5.141789316141104,preferred,0.72,-0.15,10.23,73.9,64.06669221924108,83.73517030233448,,False,True,False
017715.OF,华宝量化选股A,混合型,混合型-偏股,29.785043616354532,preferred,0.74,-0.1,10.31,74.0,65.33154465312381,84.00306161500191,,False,True,False
017927.OF,华商新动力C,混合型,混合型-偏股,9.644263133774858,preferred,-3.67,-4.8,14.38,70.1,21.789957838252207,92.38423268274016,,False,True,False
017885.OF,长城久润C,灵活配置型,混合型-偏股,38.33489852257618,preferred,5.47,7.12,24.6,91.4,95.9830866807611,97.88583509513742,232.9975,False,True,False
017916.OF,国寿安保成长优选C,股票型,主动股票型,71.32199826506644,normal,5.04,7.52,24.71,73.3,98.2698961937716,98.44290657439446,,False,True,False
017697.OF,华夏新材料龙头A,混合型,混合型-偏股,26.27389220308768,preferred,17.09,32.64,40.75,85.2,100.0,100.0,,False,True,False
017698.OF,华夏新材料龙头C,混合型,混合型-偏股,17.97296049711437,preferred,17.02,32.52,40.6,85.1,99.9808355691836,99.98086490623804,,False,True,False
017630.OF,富国周期精选三年持有A,混合型,混合型-偏股,55.50360719726235,normal,2.8,1.33,13.77,75.6,83.15446531238022,91.67623421354764,,False,True,False
017631.OF,富国周期精选三年持有C,混合型,混合型-偏股,2.50899748,watch,2.78,1.27,13.67,75.3,82.77117669605212,91.44661308840412,,False,True,False
017787.OF,万家宏观择时多策略C,灵活配置型,混合型-偏股,1.2344566707289268,watch,5.23,12.33,17.64,79.5,99.36575052854124,94.71458773784354,88.74249999999999,False,True,False
015973.OF,工银恒嘉一年持有A,混合型,混合型-偏股,117.35754191743264,watch,-0.21,1.16,10.36,73.9,81.98543503257953,84.09873708381171,,False,True,False
017043.OF,汇添富品质价值,混合型,混合型-偏股,15.963692751999506,preferred,-0.47,1.83,6.57,70.7,86.20160981218858,71.98622273249138,,False,True,False
017426.OF,国富深化价值C,混合型,混合型-偏股,16.13239472603566,preferred,2.04,2.2,9.5,71.6,88.15638175546187,81.59203980099502,,False,True,False
017511.OF,鹏华稳健回报C,混合型,混合型-偏股,9.040962665768738,preferred,-1.05,-5.18,19.75,70.7,19.47106170946723,97.16800612323,,False,True,False
017458.OF,长城创新驱动C,混合型,混合型-偏股,24.53874172735467,preferred,6.05,1.24,26.14,82.8,82.59869681870448,98.98584003061616,,False,True,False
015904.OF,广发新能源精选A,股票型,主动股票型,8.490673310082258,preferred,4.31,5.58,16.73,70.0,95.50173010380622,91.86851211072664,,False,True,False
